Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Cosine
1,0.8322761557102203,0.02383070760220289,0.47440812790393827,0.3332714447118342,22.587366104125977,0.6190200433135032,0.41594866489991544
2,0.9831197204589843,0.012255844399333,0.2762430459558964,0.268215041403193,23.515989303588867,0.6547729274630547,0.6244592717289925
3,0.9752846550941467,0.010292323753237725,0.4531022205352783,0.43901359486579894,24.03583335876465,0.6821626776456833,0.6895400395989418
4,1.0071526827812194,0.009342498913407325,0.2164137099418731,0.2254494001340936,24.708986282348633,0.6931178417801857,0.7221255722641945
5,0.9999999933242798,0.008818755023181439,2.1775705223262776e-05,2.234211140239495e-05,24.896175384521484,0.7023205250501633,0.752763312458992
6,0.9999988222122193,0.008471130400896072,2.0759991439263104e-05,2.009825895584072e-05,25.309246063232422,0.7110194593667984,0.7598334366083145
7,0.9999986753463745,0.00831191385537386,1.985111209887691e-05,1.9530806584043602e-05,24.633771896362305,0.7074420347809791,0.7678918194770813
8,0.9999995431900024,0.007868576444685459,1.7839723695942667e-05,1.7753849335349516e-05,25.647661209106445,0.7190547019243241,0.7696142780780793
9,0.9999990801811218,0.007755229629576206,1.9496130935294787e-05,1.8590697025501868e-05,25.67337989807129,0.7186632192134857,0.7845295244455337
10,0.9999983701705932,0.007447715625166893,1.9008862698683515e-05,1.7396533345163333e-05,24.227502822875977,0.7149309307336807,0.7708467423915863
11,0.9999994344711304,0.007858215540647506,1.843823853050708e-05,1.8125381582649423e-05,24.58127784729004,0.7134366321563721,0.7696499103307723
12,0.9999987545013428,0.007469864152371883,2.3342609667452053e-05,2.3608525858435313e-05,25.653663635253906,0.722657465338707,0.7839139622449874
13,1.0000003662109376,0.00733855814486742,2.4227775331382874e-05,2.5521507235680475e-05,25.697948455810547,0.722746604681015,0.7909922713041305
14,0.9999991030693054,0.006925825543701649,2.0481884328546585e-05,1.9748877215533866e-05,25.728832244873047,0.7217524576187134,0.7833995121717453
15,0.9999993348121643,0.006699720051139593,2.4334064495633356e-05,2.3617462247784715e-05,25.329530715942383,0.729255821108818,0.7931122022867203
16,0.9999962148666381,0.006842534311115742,2.7773105655796825e-05,2.4038220799411648e-05,25.850780487060547,0.7278108316659927,0.7934819442033768
17,1.0000006866455078,0.0069765283428132535,2.7708865480235544e-05,2.8635184204176766e-05,25.607892990112305,0.7238471907377243,0.8023482662439346
18,0.9999991364479065,0.0067110989764332775,2.69849076794344e-05,2.7166598367330152e-05,25.94440460205078,0.7320190262794495,0.8094605851173401
19,0.9999992265701294,0.006503481514751911,2.64252490378567e-05,2.606449626182439e-05,25.570133209228516,0.7306695431470871,0.8105240106582642
20,0.9999995789527893,0.006570125430822372,2.9457294098392594e-05,2.9107477130310143e-05,26.11170768737793,0.7363143914937973,0.8082941472530365
21,0.9999992294311524,0.006590632997453213,3.4753300642478277e-05,3.446243370490265e-05,25.730722427368164,0.7304955524206161,0.8063219219446183
22,0.999999345779419,0.00636962616816163,3.0353089830896352e-05,2.9588800920464565e-05,25.557262420654297,0.7300085666775703,0.8089206540584564
23,0.9999988679885864,0.006293341364711523,3.0157007939124014e-05,2.9025040032138348e-05,26.159862518310547,0.7382326358556748,0.8165045815706253
24,0.9999981336593627,0.00619868815690279,4.241621570690768e-05,4.089493976789527e-05,26.39507484436035,0.740352343916893,0.8200608795881271
25,0.9999983339309693,0.006251885320991277,4.7289938054746016e-05,4.65274542075349e-05,24.913318634033203,0.7439541119337082,0.8153120499849319
26,0.9999986867904663,0.006266113553196192,4.637245053891092e-05,4.551552841439843e-05,26.386676788330078,0.7430879771709442,0.813633651137352
27,0.9999959831237792,0.006123161457479,6.0662008298095314e-05,5.6342871946981174e-05,26.31151580810547,0.7444063353538514,0.8205886805057525
