Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Cosine
1,0.8242897410392761,0.1095683951973915,0.509796097278595,0.38574551451206207,15.434309005737305,0.2566478119790554,0.05666664583142847
2,0.973725058555603,0.10650035262107849,0.35253136670286767,0.35091826248797586,12.978192329406738,0.27788623988628386,0.045322475284338
3,1.0669608564376831,0.06081992694735527,0.6550309624671936,0.7411708116531373,17.79373550415039,0.454761780500412,0.14965619686059653
4,0.9715868787765503,0.08434765857458115,0.4984287656545639,0.4911391820907593,14.91677188873291,0.49057659804821013,0.1304967926815152
5,0.8946793231964111,0.11184881913661956,0.4599899966716766,0.3801922785639763,15.654210090637207,0.2652960653603077,0.054428181936964394
6,1.078969250679016,0.08854692071676254,0.4009968159198761,0.4946474335193634,16.590715408325195,0.40676642253994943,0.060626216824166475
7,1.0210465011596679,0.09267542952299118,0.5059470846652985,0.5411679544448853,15.626116752624512,0.3169323394447565,0.04024190497584641
8,0.9565798964500427,0.11095359289646149,0.3285064628124237,0.30617393004894256,13.89700984954834,0.27603952914476393,0.07531307608354837
9,1.0003770790100097,0.08943881237506866,0.3817558937072754,0.39333382177352905,17.80767250061035,0.5141979512572289,0.14010876540094613
10,1.039436427116394,0.08881005483865738,0.3315675597190857,0.3805953855514526,13.26009750366211,0.4490313795208931,0.13208480570465325
