Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Cosine
1,0.8254571380615234,0.023382002145051956,0.2914913901686668,0.1394399379696697,22.80978012084961,0.6270118215680123,0.4712519159913063
2,0.9912768406867981,0.011629570871591569,0.5787827529907227,0.5727950143814087,23.236406326293945,0.6506202080845833,0.6310586121678352
3,1.0006499481201172,0.009923114702105522,0.6880518412590027,0.689343644618988,24.394208908081055,0.6720687347650528,0.6924068069458008
4,0.9960861167907715,0.00923299752920866,0.6753254804611206,0.6735663437843322,24.390657424926758,0.6930487787723542,0.7325997549295425
5,0.9975592365264893,0.00802464409545064,0.771027361869812,0.7697780637741088,23.738563537597656,0.6834794545173645,0.738600661456585
6,0.9953137631416321,0.008457705147564411,0.68975727891922,0.6895701317787171,25.17860221862793,0.7034173783659935,0.7519760918617249
7,0.9980638461112976,0.0077322302386164665,0.6587267413139343,0.6584048528671265,25.330198287963867,0.7083824154734611,0.75718889772892
8,1.0091180515289306,0.007580874331295491,0.6950636587142944,0.7117858829498291,25.421371459960938,0.7115282529592514,0.7595568096637726
9,1.0018422079086304,0.007564364198595286,0.24142053538560868,0.2462021278142929,24.22490119934082,0.7175546136498451,0.7700599586963653
10,1.0000603151321412,0.007521721556782723,0.16018929815292357,0.1616773717403412,25.64323616027832,0.723758334517479,0.7813084149360656
11,1.0019481086730957,0.007380798120051622,0.19625412428379058,0.19764806401729584,24.82449722290039,0.7042599946260453,0.7787370425462723
12,0.9972338604927063,0.007283467717468738,0.20777902150154115,0.20855365204811097,24.928274154663086,0.7096518859267235,0.7693731397390365
13,1.0006214551925658,0.007364582549780607,0.17557044219970702,0.17892387652397157,25.722461700439453,0.7189362859725952,0.7809108722209931
14,0.9987222318649291,0.0068306103497743605,0.21611358523368834,0.2154328476190567,25.35009765625,0.7294867801666259,0.7929576104879379
15,1.0010813388824462,0.006633206449449062,0.23767897701263427,0.2402138292789459,25.600385665893555,0.7208423608541489,0.7937431889772415
16,1.0003856983184813,0.00666674742102623,0.26571829652786255,0.2680316333770752,25.804250717163086,0.7245520976185799,0.791012989282608
17,1.0003429288864136,0.00632024285197258,0.5834897332191468,0.5853255491256714,25.591922760009766,0.7311570620536805,0.78881607234478
18,0.9999109029769897,0.006041063994169235,0.9071786022186279,0.90776686668396,26.132545471191406,0.7300151580572128,0.7907275885343552
19,0.9982825245857239,0.006085691530257464,0.7999306302070618,0.7993614668846131,25.3403377532959,0.716918286383152,0.8058708667755127
20,1.0029122667312622,0.006027680493891239,0.7367916121482849,0.7432860207557678,26.31582260131836,0.7330314761400223,0.8055926829576492
21,1.0008747844696044,0.005670866638422012,0.8404347333908081,0.8432489452362061,26.252368927001953,0.7376787078380584,0.8069384574890137
22,1.0003854446411133,0.0056359685733914375,0.8153366165161133,0.8203963007926941,26.000110626220703,0.7353925675153732,0.8022013169527054
