Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Cosine
1,0.8516519746780395,0.026004477880895136,0.613885688841343,0.49338256268762054,22.226030349731445,0.6076529768109321,0.3966584006138146
2,0.9953520321846008,0.01326774910837412,0.7778219561576843,0.7748706316947938,24.02872085571289,0.6534676975011826,0.5966151887178421
3,1.0067615766525269,0.010739450007677079,0.7307553162574768,0.7454791917800904,23.670143127441406,0.6648491820693017,0.6887275528907776
4,1.0017080173492432,0.00991077720373869,0.5651436214447021,0.5663758878707885,24.114734649658203,0.6893620747327804,0.7069423174858094
5,1.0028073101043702,0.009041308522224427,0.7866272487640381,0.7962873702049256,25.037813186645508,0.6953441792726517,0.7245203757286072
6,0.9949435720443726,0.008739570029079914,0.7386453108787536,0.7349423274993897,24.638671875,0.6960858172178268,0.7436247295141221
7,0.9984142665863037,0.008477300636470318,0.5415547387599945,0.5429073452949524,25.175697326660156,0.7136595445871353,0.7560595780611038
8,1.0048477964401246,0.00814015481621027,0.42379913067817687,0.4306933650970459,24.48110580444336,0.7105984148383141,0.7637675368785858
9,1.002014708518982,0.008408507607877255,0.42867850995063783,0.43276677012443543,24.381202697753906,0.7063650515675545,0.7577381122112274
10,1.0049734544754028,0.008349155098199845,0.39552121353149416,0.40394668793678284,25.397804260253906,0.7078375151753425,0.7799391293525696
11,1.0028266439437865,0.007909760877490044,0.34275518989562986,0.3476370942592621,25.716421127319336,0.7199652290344238,0.782871088385582
12,1.0035691995620728,0.007979587018489838,0.3528791925907135,0.35827335333824156,24.61353302001953,0.7068425449728966,0.7751771438121796
13,1.0020339021682738,0.007571007266640663,0.4275244393348694,0.4305026090145111,23.17932891845703,0.7082786282896996,0.7707575899362564
14,1.0035981216430665,0.007908589839935302,0.43208765411376954,0.4379553771018982,25.77523422241211,0.7256531512737274,0.789003678560257
15,1.0011988773345948,0.007086850635707379,0.5377537322044372,0.5413744904994965,25.984275817871094,0.7291081935167313,0.7934619069099427
16,1.0009192924499513,0.006998411081731319,0.7779489908218383,0.7799018983840942,24.5887393951416,0.7139850521087646,0.7865349119901657
17,1.0014893646240235,0.007136213682591915,0.6778161025047302,0.680315426826477,25.271652221679688,0.7304141265153885,0.7885317409038544
18,1.0017976837158202,0.006681433524936438,0.6575656614303589,0.6644677639007568,25.71157455444336,0.7317122453451157,0.8091246211528778
19,1.0032036199569703,0.006994772110134363,0.5578782148361207,0.5640861270427704,25.924816131591797,0.7317568963766098,0.8019190227985382
20,0.999555172920227,0.006860795639455319,0.5394476647377014,0.5422680430412292,25.9005126953125,0.7297178775072097,0.79891217648983
21,1.0028339033126832,0.006828932952135801,0.5955238199234009,0.6000578351020813,25.797042846679688,0.7320326781272888,0.8005101758241654
22,0.9990413174629211,0.006766548581421375,0.7041950588226318,0.7080356988906861,26.09714126586914,0.7245514339208603,0.7995175623893738
