Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Cosine
1,0.8252032690048218,0.022812036111950873,0.5572338933944703,0.42265242993831637,22.18613052368164,0.6269592288136482,0.4244013931043446
2,0.9971210026741028,0.011154937356710434,0.5270217621326446,0.5257556843757629,23.663188934326172,0.658892959356308,0.6063414372503757
3,0.9965554704666137,0.00878184062987566,0.6475959825515747,0.6438061947822571,24.029157638549805,0.6831144058704376,0.6758842957019806
4,0.9809576358795166,0.008070274975150823,0.6110574390888214,0.5943893821239471,25.042821884155273,0.6948232430219651,0.7095550674200058
5,0.9864848413467407,0.007524362303316593,0.6312826509475709,0.6226113758087158,22.558286666870117,0.6881247451901435,0.6931709793210029
6,0.9957978596687317,0.007934714715927839,0.5875641932487488,0.5887111134529114,24.052616119384766,0.6931917491555214,0.7348471546173095
7,1.0160870914459228,0.007322991095483303,0.6019441261291504,0.6270131549835205,24.363386154174805,0.7055247050523757,0.7353095263242722
8,1.013987198829651,0.006932033821940422,0.5812423124313354,0.6011607618331909,24.68022918701172,0.6953331544995308,0.7494579368829727
9,1.0228061962127686,0.006551383309066296,0.5016598010063171,0.5287124032974243,25.568714141845703,0.7253729668259621,0.7537499874830246
10,1.0130737104415894,0.0065557583570480344,0.5399207940101624,0.5561676087379456,25.108633041381836,0.7132021006941796,0.7438861203193664
11,1.004133111000061,0.00623465408757329,0.6774785470962524,0.6830968041419982,25.222354888916016,0.7064745745062828,0.7561850196123123
12,1.004353998184204,0.006265895333141088,0.6579045696258545,0.6639847393035889,24.93946075439453,0.7176887652277947,0.7602980554103851
13,1.0010837726593018,0.006308801174163818,0.41622805750370023,0.42350127625465395,26.02066993713379,0.7270660871267318,0.765600534081459
14,1.001070655822754,0.006334382232278586,0.12375203928351403,0.1270055450797081,24.924962997436523,0.7147090867161751,0.7648032975196838
15,1.0001305561065674,0.006142287019640208,0.2702049279212952,0.27430784940719605,26.000988006591797,0.7284173822402954,0.7662107568979263
16,0.9944384284019471,0.00619201972335577,0.32548009300231934,0.3267728841304779,25.801700592041016,0.7373534315824508,0.7702444821596146
17,1.0046989316940307,0.0061950100511312485,0.2708868407011032,0.2787259821891785,25.622650146484375,0.731330885887146,0.7739718508720398
18,1.0019953241348267,0.00599488590285182,0.16164071691036225,0.1670038768351078,25.765684127807617,0.739973880648613,0.7863845992088317
19,1.0018502893447876,0.006249374605715275,0.05242049265494657,0.05556665467351336,25.25568389892578,0.7311952477693557,0.7847741174697876
